Term,Sax String,ClusterId
7.0,10.0,5
7.0,10.0,5
5.0,10.0,0
4.0,10.0,13
5.0,10.0,0
4.0,10.0,13
4.0,10.0,13
10.0,10.0,40
10.0,10.0,40
7.0,10.0,5
3.0,10.0,18
14.0,10.0,34
4.0,10.0,13
5.0,10.0,0
10.0,10.0,40
6.0,10.0,7
5.0,10.0,0
5.0,10.0,0
4.0,10.0,13
6.0,10.0,7
13.0,10.0,23
5.0,9.0,83
6.0,10.0,7
12.0,10.0,75
8.0,10.0,4
16.0,10.0,34
5.0,10.0,0
9.0,10.0,1
6.0,10.0,7
5.0,10.0,0
6.0,10.0,7
10.0,10.0,40
7.0,10.0,5
4.0,9.0,31
4.0,9.0,31
5.0,10.0,0
6.0,10.0,7
5.0,10.0,0
4.0,10.0,13
6.0,10.0,7
8.0,10.0,4
8.0,10.0,4
5.0,10.0,0
8.0,10.0,4
9.0,10.0,1
6.0,10.0,7
9.0,10.0,1
4.0,10.0,13
9.0,10.0,1
7.0,10.0,5
12.0,10.0,75
9.0,10.0,1
8.0,10.0,4
7.0,10.0,5
9.0,10.0,1
6.0,10.0,7
10.0,10.0,40
6.0,10.0,7
6.0,10.0,7
6.0,10.0,7
4.0,10.0,13
11.0,10.0,44
10.0,10.0,40
11.0,10.0,44
5.0,10.0,0
5.0,10.0,0
8.0,10.0,4
7.0,10.0,5
9.0,10.0,1
6.0,10.0,7
4.0,10.0,13
11.0,10.0,44
7.0,10.0,5
12.0,10.0,75
3.0,10.0,18
6.0,10.0,7
7.0,10.0,5
8.0,10.0,4
4.0,10.0,13
6.0,10.0,7
12.0,10.0,75
5.0,10.0,0
7.0,10.0,5
6.0,10.0,7
7.0,10.0,5
4.0,9.0,31
3.0,9.0,18
4.0,10.0,13
5.0,10.0,0
9.0,10.0,1
11.0,10.0,44
8.0,10.0,4
9.0,10.0,1
5.0,10.0,0
9.0,10.0,1
11.0,9.0,139
6.0,10.0,7
14.0,10.0,34
8.0,10.0,4
4.0,10.0,13
10.0,10.0,40
7.0,10.0,5
4.0,10.0,13
9.0,9.0,1
3.0,10.0,18
7.0,10.0,5
9.0,10.0,1
3.0,10.0,18
6.0,10.0,7
7.0,10.0,5
4.0,9.0,31
7.0,10.0,5
9.0,10.0,1
4.0,10.0,13
6.0,10.0,7
4.0,10.0,13
5.0,10.0,0
3.0,10.0,18
4.0,10.0,13
8.0,10.0,4
8.0,10.0,4
11.0,10.0,44
8.0,10.0,4
11.0,10.0,44
4.0,10.0,13
14.0,10.0,34
6.0,10.0,7
7.0,10.0,5
9.0,10.0,1
6.0,10.0,7
3.0,10.0,18
7.0,10.0,5
6.0,10.0,7
6.0,10.0,7
8.0,10.0,4
7.0,10.0,5
3.0,10.0,18
8.0,10.0,4
10.0,10.0,40
7.0,10.0,5
7.0,10.0,5
9.0,9.0,1
9.0,10.0,1
8.0,10.0,4
4.0,10.0,13
4.0,10.0,13
9.0,10.0,1
6.0,10.0,7
4.0,10.0,13
5.0,10.0,0
13.0,10.0,23
5.0,9.0,83
2.0,10.0,18
6.0,10.0,7
5.0,10.0,0
6.0,10.0,7
4.0,10.0,13
11.0,10.0,44
7.0,10.0,5
6.0,10.0,7
8.0,10.0,4
9.0,10.0,1
10.0,10.0,40
11.0,9.0,139
6.0,10.0,7
12.0,10.0,75
4.0,9.0,31
3.0,10.0,18
8.0,10.0,4
9.0,10.0,1
5.0,10.0,0
3.0,9.0,18
12.0,10.0,75
5.0,10.0,0
5.0,10.0,0
12.0,10.0,75
8.0,9.0,17
11.0,10.0,44
8.0,9.0,17
5.0,10.0,0
8.0,10.0,4
9.0,10.0,1
6.0,10.0,7
4.0,10.0,13
9.0,10.0,1
5.0,10.0,0
8.0,10.0,4
8.0,10.0,4
4.0,10.0,13
8.0,10.0,4
6.0,10.0,7
4.0,9.0,31
4.0,10.0,13
6.0,10.0,7
11.0,10.0,44
8.0,10.0,4
7.0,10.0,5
4.0,10.0,13
9.0,10.0,1
4.0,10.0,13
6.0,10.0,7
6.0,10.0,7
7.0,10.0,5
6.0,10.0,7
4.0,10.0,13
6.0,10.0,7
8.0,10.0,4
3.0,10.0,18
6.0,10.0,7
5.0,10.0,0
6.0,10.0,7
7.0,9.0,16
6.0,10.0,7
5.0,10.0,0
3.0,10.0,18
5.0,10.0,0
4.0,10.0,13
7.0,10.0,5
5.0,10.0,0
4.0,10.0,13
4.0,10.0,13
5.0,10.0,0
6.0,10.0,7
12.0,10.0,75
4.0,9.0,31
6.0,10.0,7
6.0,10.0,7
4.0,10.0,13
4.0,10.0,13
4.0,9.0,31
4.0,10.0,13
4.0,10.0,13
4.0,10.0,13
7.0,10.0,5
7.0,10.0,5
9.0,10.0,1
13.0,10.0,23
9.0,10.0,1
4.0,10.0,13
13.0,10.0,23
7.0,10.0,5
4.0,10.0,13
5.0,9.0,83
10.0,10.0,40
5.0,10.0,0
4.0,9.0,31
6.0,10.0,7
5.0,10.0,0
5.0,10.0,0
5.0,10.0,0
8.0,10.0,4
5.0,10.0,0
7.0,10.0,5
11.0,10.0,44
4.0,10.0,13
5.0,10.0,0
7.0,10.0,5
11.0,10.0,44
9.0,10.0,1
5.0,10.0,0
5.0,9.0,83
11.0,10.0,44
11.0,10.0,44
3.0,10.0,18
5.0,10.0,0
8.0,10.0,4
5.0,10.0,0
14.0,10.0,34
5.0,9.0,83
7.0,10.0,5
5.0,10.0,0
5.0,10.0,0
13.0,10.0,23
5.0,10.0,0
7.0,10.0,5
8.0,10.0,4
6.0,10.0,7
7.0,10.0,5
6.0,10.0,7
4.0,10.0,13
6.0,10.0,7
7.0,10.0,5
4.0,10.0,13
14.0,10.0,34
10.0,10.0,40
7.0,10.0,5
3.0,10.0,18
5.0,10.0,0
5.0,10.0,0
5.0,10.0,0
6.0,10.0,7
8.0,10.0,4
6.0,10.0,7
8.0,10.0,4
4.0,10.0,13
14.0,10.0,34
9.0,10.0,1
4.0,10.0,13
8.0,10.0,4
5.0,10.0,0
10.0,10.0,40
5.0,10.0,0
6.0,10.0,7
6.0,10.0,7
6.0,10.0,7
5.0,10.0,0
6.0,10.0,7
9.0,10.0,1
7.0,10.0,5
6.0,10.0,7
11.0,9.0,139
8.0,10.0,4
6.0,10.0,7
4.0,10.0,13
5.0,10.0,0
10.0,10.0,40
8.0,10.0,4
7.0,9.0,16
10.0,10.0,40
4.0,10.0,13
5.0,10.0,0
4.0,9.0,31
7.0,9.0,16
4.0,10.0,13
15.0,10.0,34
12.0,10.0,75
6.0,9.0,28
10.0,10.0,40
5.0,10.0,0
4.0,10.0,13
8.0,10.0,4
4.0,10.0,13
4.0,10.0,13
7.0,10.0,5
10.0,10.0,40
4.0,10.0,13
6.0,10.0,7
3.0,9.0,18
7.0,10.0,5
4.0,9.0,31
5.0,10.0,0
4.0,9.0,31
9.0,10.0,1
6.0,10.0,7
5.0,9.0,83
8.0,10.0,4
5.0,10.0,0
5.0,10.0,0
8.0,10.0,4
3.0,10.0,18
10.0,10.0,40
12.0,10.0,75
6.0,10.0,7
4.0,10.0,13
6.0,10.0,7
9.0,10.0,1
5.0,9.0,83
7.0,10.0,5
5.0,9.0,83
6.0,10.0,7
6.0,10.0,7
6.0,10.0,7
7.0,10.0,5
8.0,9.0,17
9.0,10.0,1
4.0,10.0,13
7.0,10.0,5
8.0,10.0,4
7.0,10.0,5
6.0,10.0,7
6.0,10.0,7
7.0,10.0,5
9.0,10.0,1
11.0,9.0,139
13.0,10.0,23
7.0,10.0,5
4.0,10.0,13
6.0,10.0,7
10.0,10.0,40
4.0,10.0,13
5.0,10.0,0
10.0,10.0,40
4.0,10.0,13
9.0,10.0,1
10.0,10.0,40
7.0,10.0,5
6.0,9.0,28
7.0,10.0,5
11.0,10.0,44
7.0,10.0,5
3.0,10.0,18
8.0,10.0,4
6.0,10.0,7
7.0,10.0,5
5.0,10.0,0
10.0,10.0,40
7.0,10.0,5
4.0,10.0,13
4.0,10.0,13
5.0,10.0,0
3.0,10.0,18
9.0,10.0,1
8.0,10.0,4
10.0,10.0,40
5.0,10.0,0
5.0,10.0,0
5.0,10.0,0
4.0,10.0,13
6.0,10.0,7
13.0,10.0,23
11.0,10.0,44
4.0,10.0,13
4.0,10.0,13
4.0,10.0,13
6.0,10.0,7
13.0,10.0,23
8.0,10.0,4
4.0,10.0,13
13.0,10.0,23
6.0,10.0,7
6.0,10.0,7
5.0,10.0,0
4.0,10.0,13
6.0,10.0,7
4.0,10.0,13
11.0,10.0,44
7.0,10.0,5
6.0,10.0,7
9.0,10.0,1
4.0,10.0,13
4.0,10.0,13
4.0,10.0,13
3.0,10.0,18
3.0,10.0,18
3.0,10.0,18
5.0,10.0,0
5.0,10.0,0
13.0,10.0,23
5.0,10.0,0
4.0,10.0,13
6.0,10.0,7
7.0,10.0,5
13.0,10.0,23
8.0,10.0,4
7.0,10.0,5
7.0,10.0,5
3.0,10.0,18
4.0,10.0,13
8.0,10.0,4
10.0,10.0,40
6.0,10.0,7
8.0,10.0,4
11.0,10.0,44
7.0,10.0,5
5.0,9.0,83
4.0,10.0,13
3.0,9.0,18
7.0,9.0,16
4.0,10.0,13
6.0,10.0,7
8.0,10.0,4
3.0,10.0,18
5.0,9.0,83
7.0,10.0,5
5.0,10.0,0
6.0,10.0,7
13.0,10.0,23
9.0,10.0,1
5.0,10.0,0
11.0,10.0,44
3.0,10.0,18
9.0,10.0,1
10.0,10.0,40
8.0,10.0,4
8.0,9.0,17
7.0,10.0,5
9.0,10.0,1
5.0,9.0,83
10.0,10.0,40
4.0,9.0,31
8.0,10.0,4
3.0,10.0,18
9.0,10.0,1
7.0,10.0,5
6.0,10.0,7
4.0,10.0,13
7.0,10.0,5
11.0,10.0,44
4.0,10.0,13
5.0,10.0,0
7.0,10.0,5
4.0,10.0,13
10.0,9.0,60
10.0,10.0,40
10.0,10.0,40
12.0,9.0,88
11.0,10.0,44
12.0,10.0,75
7.0,10.0,5
5.0,10.0,0
4.0,9.0,31
10.0,10.0,40
9.0,10.0,1
4.0,10.0,13
12.0,10.0,75
6.0,9.0,28
16.0,10.0,34
9.0,10.0,1
7.0,10.0,5
7.0,10.0,5
6.0,10.0,7
5.0,10.0,0
4.0,10.0,13
6.0,10.0,7
4.0,10.0,13
18.0,10.0,34
6.0,10.0,7
13.0,10.0,23
7.0,10.0,5
8.0,10.0,4
7.0,10.0,5
4.0,10.0,13
9.0,10.0,1
5.0,10.0,0
8.0,10.0,4
6.0,10.0,7
7.0,10.0,5
6.0,10.0,7
7.0,10.0,5
8.0,9.0,17
4.0,10.0,13
5.0,10.0,0
6.0,10.0,7
4.0,10.0,13
5.0,10.0,0
4.0,10.0,13
6.0,10.0,7
7.0,10.0,5
6.0,10.0,7
6.0,10.0,7
10.0,10.0,40
6.0,9.0,28
9.0,10.0,1
7.0,9.0,16
6.0,9.0,28
13.0,10.0,23
6.0,10.0,7
8.0,10.0,4
9.0,10.0,1
8.0,10.0,4
8.0,10.0,4
12.0,10.0,75
3.0,10.0,18
4.0,10.0,13
13.0,10.0,23
5.0,10.0,0
12.0,10.0,75
9.0,10.0,1
7.0,10.0,5
10.0,10.0,40
8.0,10.0,4
12.0,10.0,75
3.0,10.0,18
8.0,10.0,4
4.0,10.0,13
6.0,10.0,7
8.0,10.0,4
6.0,10.0,7
4.0,10.0,13
4.0,9.0,31
8.0,10.0,4
3.0,10.0,18
8.0,10.0,4
3.0,9.0,18
14.0,10.0,34
4.0,10.0,13
7.0,10.0,5
12.0,10.0,75
5.0,10.0,0
3.0,9.0,18
5.0,10.0,0
11.0,10.0,44
10.0,10.0,40
5.0,10.0,0
4.0,10.0,13
8.0,10.0,4
9.0,9.0,1
8.0,9.0,17
10.0,10.0,40
6.0,10.0,7
7.0,10.0,5
4.0,10.0,13
7.0,10.0,5
4.0,9.0,31
7.0,10.0,5
10.0,10.0,40
4.0,10.0,13
10.0,10.0,40
4.0,10.0,13
4.0,9.0,31
5.0,9.0,83
10.0,10.0,40
6.0,10.0,7
3.0,10.0,18
2.0,10.0,18
8.0,10.0,4
7.0,9.0,16
3.0,9.0,18
8.0,10.0,4
8.0,9.0,17
12.0,10.0,75
8.0,10.0,4
6.0,10.0,7
5.0,10.0,0
8.0,10.0,4
7.0,10.0,5
8.0,10.0,4
13.0,10.0,23
8.0,10.0,4
10.0,10.0,40
3.0,10.0,18
4.0,9.0,31
12.0,10.0,75
4.0,10.0,13
4.0,10.0,13
11.0,10.0,44
7.0,10.0,5
7.0,10.0,5
9.0,10.0,1
8.0,10.0,4
11.0,10.0,44
7.0,10.0,5
8.0,9.0,17
13.0,10.0,23
3.0,10.0,18
7.0,10.0,5
6.0,9.0,28
4.0,10.0,13
6.0,10.0,7
7.0,10.0,5
4.0,10.0,13
5.0,10.0,0
4.0,10.0,13
4.0,10.0,13
4.0,10.0,13
4.0,10.0,13
4.0,10.0,13
4.0,10.0,13
11.0,9.0,139
6.0,9.0,28
8.0,10.0,4
4.0,10.0,13
7.0,10.0,5
4.0,9.0,31
4.0,10.0,13
11.0,10.0,44
5.0,10.0,0
8.0,10.0,4
6.0,10.0,7
8.0,10.0,4
7.0,9.0,16
10.0,10.0,40
6.0,10.0,7
7.0,10.0,5
5.0,10.0,0
7.0,10.0,5
7.0,10.0,5
4.0,10.0,13
8.0,10.0,4
8.0,10.0,4
5.0,10.0,0
4.0,10.0,13
18.0,10.0,34
9.0,10.0,1
10.0,10.0,40
10.0,10.0,40
8.0,9.0,17
8.0,10.0,4
6.0,10.0,7
6.0,10.0,7
11.0,10.0,44
13.0,9.0,23
8.0,10.0,4
5.0,10.0,0
10.0,10.0,40
6.0,10.0,7
4.0,10.0,13
8.0,10.0,4
5.0,9.0,83
6.0,10.0,7
7.0,10.0,5
6.0,10.0,7
10.0,10.0,40
12.0,10.0,75
5.0,10.0,0
8.0,10.0,4
6.0,10.0,7
5.0,10.0,0
5.0,10.0,0
5.0,10.0,0
6.0,10.0,7
3.0,10.0,18
11.0,10.0,44
4.0,10.0,13
7.0,10.0,5
13.0,9.0,23
4.0,9.0,31
5.0,10.0,0
6.0,10.0,7
5.0,10.0,0
6.0,10.0,7
4.0,10.0,13
8.0,10.0,4
7.0,10.0,5
11.0,10.0,44
10.0,10.0,40
8.0,10.0,4
6.0,9.0,28
10.0,10.0,40
6.0,10.0,7
5.0,10.0,0
10.0,10.0,40
4.0,9.0,31
6.0,10.0,7
6.0,9.0,28
8.0,10.0,4
6.0,10.0,7
5.0,10.0,0
9.0,9.0,1
12.0,10.0,75
4.0,10.0,13
10.0,10.0,40
4.0,10.0,13
3.0,10.0,18
9.0,10.0,1
9.0,10.0,1
4.0,10.0,13
7.0,10.0,5
5.0,10.0,0
9.0,10.0,1
6.0,10.0,7
6.0,10.0,7
5.0,10.0,0
8.0,10.0,4
12.0,10.0,75
3.0,10.0,18
6.0,10.0,7
7.0,10.0,5
5.0,9.0,83
7.0,9.0,16
10.0,10.0,40
7.0,10.0,5
7.0,10.0,5
6.0,10.0,7
6.0,10.0,7
4.0,10.0,13
7.0,10.0,5
5.0,10.0,0
8.0,10.0,4
3.0,10.0,18
9.0,10.0,1
8.0,10.0,4
11.0,10.0,44
10.0,10.0,40
9.0,9.0,1
9.0,10.0,1
9.0,10.0,1
11.0,10.0,44
10.0,10.0,40
6.0,10.0,7
9.0,10.0,1
7.0,10.0,5
8.0,10.0,4
11.0,10.0,44
6.0,10.0,7
9.0,10.0,1
5.0,10.0,0
5.0,10.0,0
12.0,9.0,88
5.0,9.0,83
11.0,9.0,139
10.0,10.0,40
9.0,10.0,1
7.0,10.0,5
7.0,9.0,16
10.0,10.0,40
5.0,9.0,83
9.0,10.0,1
10.0,10.0,40
12.0,10.0,75
5.0,10.0,0
6.0,10.0,7
8.0,9.0,17
6.0,10.0,7
5.0,10.0,0
9.0,10.0,1
9.0,10.0,1
8.0,10.0,4
6.0,10.0,7
7.0,10.0,5
5.0,10.0,0
11.0,10.0,44
5.0,10.0,0
11.0,10.0,44
9.0,10.0,1
10.0,10.0,40
5.0,10.0,0
4.0,10.0,13
7.0,10.0,5
5.0,10.0,0
6.0,10.0,7
9.0,10.0,1
8.0,10.0,4
10.0,9.0,60
7.0,10.0,5
7.0,10.0,5
5.0,10.0,0
15.0,10.0,34
6.0,10.0,7
6.0,10.0,7
10.0,10.0,40
4.0,10.0,13
8.0,10.0,4
4.0,10.0,13
6.0,10.0,7
6.0,9.0,28
12.0,10.0,75
7.0,10.0,5
5.0,10.0,0
12.0,10.0,75
6.0,10.0,7
10.0,10.0,40
6.0,10.0,7
6.0,10.0,7
5.0,10.0,0
5.0,10.0,0
9.0,10.0,1
7.0,10.0,5
8.0,10.0,4
5.0,9.0,83
11.0,10.0,44
7.0,10.0,5
9.0,10.0,1
7.0,10.0,5
14.0,10.0,34
7.0,10.0,5
8.0,10.0,4
4.0,10.0,13
5.0,10.0,0
10.0,10.0,40
11.0,10.0,44
10.0,10.0,40
6.0,10.0,7
8.0,10.0,4
4.0,10.0,13
6.0,10.0,7
9.0,10.0,1
5.0,10.0,0
7.0,9.0,16
8.0,10.0,4
7.0,10.0,5
6.0,10.0,7
9.0,10.0,1
6.0,10.0,7
5.0,10.0,0
6.0,10.0,7
8.0,10.0,4
8.0,10.0,4
11.0,10.0,44
8.0,10.0,4
9.0,10.0,1
11.0,10.0,44
6.0,10.0,7
8.0,10.0,4
6.0,10.0,7
6.0,10.0,7
4.0,10.0,13
4.0,10.0,13
5.0,10.0,0
4.0,10.0,13
13.0,10.0,23
4.0,9.0,31
5.0,10.0,0
10.0,10.0,40
7.0,10.0,5
15.0,10.0,34
10.0,10.0,40
5.0,9.0,83
10.0,10.0,40
8.0,10.0,4
6.0,10.0,7
6.0,10.0,7
8.0,10.0,4
9.0,10.0,1
7.0,9.0,16
10.0,10.0,40
7.0,10.0,5
5.0,10.0,0
8.0,10.0,4
4.0,9.0,31
7.0,10.0,5
6.0,10.0,7
6.0,9.0,28
12.0,10.0,75
9.0,10.0,1
7.0,10.0,5
8.0,10.0,4
11.0,10.0,44
4.0,10.0,13
6.0,10.0,7
4.0,10.0,13
8.0,9.0,17
8.0,10.0,4
5.0,10.0,0
14.0,10.0,34
4.0,10.0,13
7.0,10.0,5
7.0,10.0,5
4.0,10.0,13
4.0,9.0,31
7.0,10.0,5
11.0,9.0,139
4.0,9.0,31
5.0,10.0,0
4.0,10.0,13
9.0,10.0,1
4.0,10.0,13
12.0,10.0,75
6.0,9.0,28
4.0,10.0,13
12.0,10.0,75
10.0,10.0,40
4.0,10.0,13
7.0,10.0,5
6.0,10.0,7
8.0,10.0,4
8.0,10.0,4
10.0,10.0,40
5.0,10.0,0
5.0,10.0,0
4.0,10.0,13
9.0,10.0,1
14.0,10.0,34
6.0,10.0,7
4.0,9.0,31
9.0,10.0,1
4.0,9.0,31
13.0,10.0,23
6.0,10.0,7
6.0,10.0,7
4.0,10.0,13
4.0,10.0,13
8.0,10.0,4
7.0,10.0,5
5.0,10.0,0
8.0,10.0,4
10.0,10.0,40
5.0,10.0,0
5.0,9.0,83
6.0,10.0,7
4.0,10.0,13
8.0,9.0,17
6.0,10.0,7
9.0,10.0,1
4.0,10.0,13
4.0,10.0,13
3.0,10.0,18
5.0,10.0,0
7.0,10.0,5
10.0,10.0,40
4.0,10.0,13
6.0,10.0,7
6.0,9.0,28
7.0,10.0,5
9.0,10.0,1
7.0,10.0,5
10.0,10.0,40
4.0,10.0,13
7.0,10.0,5
14.0,10.0,34
8.0,10.0,4
8.0,10.0,4
4.0,10.0,13
9.0,10.0,1
5.0,10.0,0
5.0,10.0,0
5.0,10.0,0
8.0,10.0,4
7.0,10.0,5
3.0,10.0,18
8.0,10.0,4
5.0,10.0,0
3.0,10.0,18
9.0,10.0,1
0.0,10.0,18
3.0,10.0,18
9.0,10.0,1
4.0,9.0,31
4.0,10.0,13
6.0,10.0,7
4.0,10.0,13
10.0,10.0,40
7.0,10.0,5
5.0,10.0,0
8.0,10.0,4
6.0,10.0,7
8.0,9.0,17
6.0,10.0,7
6.0,10.0,7
5.0,10.0,0
9.0,10.0,1
4.0,10.0,13
12.0,10.0,75
4.0,10.0,13
11.0,9.0,139
6.0,10.0,7
12.0,10.0,75
11.0,10.0,44
4.0,10.0,13
12.0,10.0,75
4.0,10.0,13
11.0,10.0,44
6.0,10.0,7
4.0,10.0,13
9.0,10.0,1
4.0,10.0,13
12.0,10.0,75
4.0,10.0,13
6.0,10.0,7
6.0,10.0,7
4.0,10.0,13
7.0,10.0,5
6.0,10.0,7
5.0,10.0,0
8.0,10.0,4
3.0,10.0,18
10.0,10.0,40
5.0,10.0,0
3.0,10.0,18
9.0,10.0,1
7.0,10.0,5
10.0,10.0,40
13.0,9.0,23
5.0,10.0,0
11.0,10.0,44
5.0,10.0,0
4.0,10.0,13
8.0,10.0,4
11.0,10.0,44
5.0,10.0,0
7.0,9.0,16
9.0,10.0,1
11.0,10.0,44
10.0,9.0,60
4.0,10.0,13
9.0,10.0,1
8.0,10.0,4
8.0,10.0,4
7.0,10.0,5
16.0,10.0,34
11.0,10.0,44
6.0,9.0,28
10.0,10.0,40
5.0,10.0,0
8.0,10.0,4
7.0,10.0,5
7.0,10.0,5
6.0,10.0,7
6.0,10.0,7
11.0,10.0,44
6.0,10.0,7
6.0,10.0,7
4.0,9.0,31
4.0,10.0,13
8.0,10.0,4
8.0,10.0,4
11.0,10.0,44
7.0,10.0,5
8.0,10.0,4
4.0,10.0,13
6.0,10.0,7
7.0,10.0,5
10.0,10.0,40
4.0,9.0,31
6.0,10.0,7
4.0,10.0,13
8.0,10.0,4
7.0,10.0,5
9.0,10.0,1
4.0,9.0,31
10.0,10.0,40
11.0,10.0,44
4.0,10.0,13
6.0,10.0,7
12.0,10.0,75
9.0,10.0,1
6.0,10.0,7
7.0,10.0,5
6.0,10.0,7
9.0,10.0,1
7.0,9.0,16
12.0,10.0,75
11.0,10.0,44
7.0,10.0,5
4.0,10.0,13
11.0,10.0,44
4.0,10.0,13
8.0,10.0,4
7.0,10.0,5
11.0,10.0,44
4.0,10.0,13
7.0,10.0,5
7.0,10.0,5
4.0,10.0,13
6.0,10.0,7
4.0,10.0,13
5.0,10.0,0
4.0,9.0,31
3.0,10.0,18
5.0,10.0,0
6.0,9.0,28
9.0,10.0,1
7.0,10.0,5
5.0,10.0,0
8.0,10.0,4
8.0,10.0,4
4.0,10.0,13
10.0,10.0,40
9.0,10.0,1
8.0,10.0,4
17.0,10.0,34
9.0,9.0,1
6.0,10.0,7
8.0,10.0,4
4.0,10.0,13
8.0,10.0,4
5.0,10.0,0
7.0,10.0,5
6.0,10.0,7
4.0,10.0,13
7.0,10.0,5
12.0,10.0,75
4.0,10.0,13
5.0,10.0,0
5.0,9.0,83
12.0,10.0,75
6.0,10.0,7
4.0,10.0,13
8.0,10.0,4
9.0,10.0,1
4.0,10.0,13
9.0,10.0,1
7.0,10.0,5
9.0,10.0,1
13.0,10.0,23
9.0,10.0,1
11.0,10.0,44
7.0,10.0,5
11.0,10.0,44
5.0,10.0,0
8.0,10.0,4
3.0,10.0,18
5.0,10.0,0
10.0,10.0,40
7.0,9.0,16
4.0,10.0,13
5.0,10.0,0
4.0,10.0,13
12.0,10.0,75
4.0,10.0,13
13.0,10.0,23
11.0,10.0,44
10.0,10.0,40
11.0,10.0,44
4.0,10.0,13
7.0,10.0,5
10.0,10.0,40
8.0,10.0,4
5.0,10.0,0
6.0,10.0,7
5.0,9.0,83
6.0,10.0,7
10.0,10.0,40
10.0,10.0,40
9.0,10.0,1
6.0,10.0,7
4.0,10.0,13
11.0,10.0,44
7.0,9.0,16
7.0,10.0,5
8.0,10.0,4
6.0,10.0,7
8.0,10.0,4
6.0,10.0,7
4.0,10.0,13
8.0,9.0,17
4.0,10.0,13
4.0,10.0,13
5.0,10.0,0
7.0,10.0,5
5.0,10.0,0
9.0,10.0,1
6.0,10.0,7
4.0,9.0,31
6.0,10.0,7
6.0,10.0,7
9.0,9.0,1
8.0,10.0,4
7.0,10.0,5
5.0,10.0,0
11.0,10.0,44
6.0,10.0,7
6.0,10.0,7
7.0,10.0,5
6.0,10.0,7
5.0,10.0,0
6.0,10.0,7
6.0,10.0,7
9.0,10.0,1
8.0,10.0,4
8.0,10.0,4
5.0,10.0,0
8.0,10.0,4
8.0,10.0,4
7.0,10.0,5
5.0,10.0,0
8.0,9.0,17
4.0,10.0,13
10.0,10.0,40
5.0,10.0,0
3.0,10.0,18
10.0,10.0,40
9.0,10.0,1
5.0,10.0,0
12.0,10.0,75
11.0,10.0,44
6.0,10.0,7
6.0,10.0,7
6.0,10.0,7
6.0,10.0,7
11.0,10.0,44
7.0,10.0,5
4.0,10.0,13
9.0,10.0,1
6.0,10.0,7
4.0,10.0,13
9.0,10.0,1
6.0,10.0,7
6.0,10.0,7
13.0,10.0,23
7.0,10.0,5
9.0,10.0,1
8.0,10.0,4
9.0,10.0,1
6.0,10.0,7
10.0,10.0,40
9.0,10.0,1
9.0,10.0,1
12.0,10.0,75
6.0,10.0,7
6.0,10.0,7
5.0,10.0,0
5.0,9.0,83
7.0,10.0,5
14.0,10.0,34
5.0,10.0,0
3.0,10.0,18
10.0,9.0,60
8.0,10.0,4
4.0,10.0,13
11.0,10.0,44
7.0,9.0,16
6.0,10.0,7
5.0,10.0,0
8.0,10.0,4
7.0,10.0,5
7.0,9.0,16
6.0,10.0,7
9.0,10.0,1
6.0,10.0,7
11.0,9.0,139
7.0,10.0,5
8.0,10.0,4
11.0,10.0,44
9.0,10.0,1
7.0,10.0,5
4.0,9.0,31
9.0,10.0,1
6.0,10.0,7
4.0,9.0,31
7.0,10.0,5
7.0,10.0,5
7.0,9.0,16
11.0,10.0,44
4.0,10.0,13
6.0,10.0,7
11.0,10.0,44
7.0,10.0,5
8.0,10.0,4
10.0,10.0,40
4.0,10.0,13
7.0,10.0,5
8.0,10.0,4
4.0,9.0,31
5.0,10.0,0
9.0,10.0,1
14.0,10.0,34
7.0,10.0,5
10.0,10.0,40
4.0,9.0,31
4.0,10.0,13
5.0,10.0,0
9.0,10.0,1
3.0,9.0,18
5.0,9.0,83
13.0,10.0,23
13.0,10.0,23
6.0,10.0,7
7.0,10.0,5
7.0,10.0,5
4.0,10.0,13
12.0,10.0,75
10.0,9.0,60
4.0,10.0,13
6.0,10.0,7
6.0,10.0,7
8.0,9.0,17
9.0,10.0,1
4.0,10.0,13
14.0,10.0,34
7.0,9.0,16
6.0,9.0,28
17.0,10.0,34
12.0,10.0,75
12.0,10.0,75
4.0,10.0,13
5.0,10.0,0
6.0,10.0,7
13.0,10.0,23
7.0,10.0,5
7.0,10.0,5
7.0,10.0,5
8.0,10.0,4
5.0,10.0,0
11.0,10.0,44
8.0,10.0,4
9.0,9.0,1
10.0,10.0,40
4.0,9.0,31
5.0,10.0,0
9.0,10.0,1
3.0,9.0,18
13.0,10.0,23
6.0,10.0,7
6.0,10.0,7
7.0,10.0,5
4.0,10.0,13
3.0,10.0,18
6.0,10.0,7
12.0,10.0,75
5.0,10.0,0
6.0,10.0,7
6.0,10.0,7
3.0,10.0,18
7.0,10.0,5
6.0,10.0,7
6.0,10.0,7
4.0,10.0,13
4.0,10.0,13
5.0,10.0,0
9.0,10.0,1
6.0,10.0,7
5.0,9.0,83
9.0,10.0,1
5.0,10.0,0
12.0,10.0,75
7.0,10.0,5
4.0,10.0,13
3.0,10.0,18
8.0,9.0,17
10.0,10.0,40
4.0,10.0,13
7.0,10.0,5
5.0,10.0,0
6.0,10.0,7
9.0,10.0,1
6.0,10.0,7
7.0,9.0,16
13.0,9.0,23
7.0,10.0,5
12.0,10.0,75
4.0,10.0,13
4.0,9.0,31
4.0,10.0,13
6.0,9.0,28
8.0,10.0,4
7.0,10.0,5
6.0,10.0,7
