Term,Sax String,ClusterId
7.0,10.0,3
4.0,9.0,32
7.0,10.0,3
4.0,9.0,32
9.0,9.0,1
9.0,9.0,1
5.0,10.0,0
5.0,10.0,0
4.0,9.0,32
6.0,10.0,8
8.0,10.0,15
7.0,10.0,3
7.0,10.0,3
8.0,10.0,15
13.0,10.0,20
4.0,10.0,12
11.0,10.0,28
5.0,10.0,0
4.0,9.0,32
10.0,10.0,5
4.0,10.0,12
10.0,10.0,5
3.0,9.0,23
4.0,9.0,32
4.0,10.0,12
4.0,10.0,12
5.0,10.0,0
10.0,10.0,5
3.0,10.0,67
5.0,10.0,0
4.0,9.0,32
6.0,10.0,8
13.0,10.0,20
5.0,10.0,0
6.0,10.0,8
8.0,10.0,15
12.0,10.0,58
5.0,10.0,0
6.0,10.0,8
7.0,10.0,3
4.0,9.0,32
6.0,9.0,4
4.0,9.0,32
5.0,10.0,0
6.0,10.0,8
4.0,10.0,12
5.0,9.0,85
6.0,9.0,4
6.0,9.0,4
7.0,10.0,3
8.0,10.0,15
12.0,10.0,58
4.0,10.0,12
8.0,10.0,15
10.0,10.0,5
3.0,10.0,67
9.0,10.0,11
9.0,10.0,11
4.0,9.0,32
7.0,10.0,3
12.0,9.0,133
4.0,10.0,12
12.0,10.0,58
8.0,10.0,15
7.0,10.0,3
9.0,9.0,1
10.0,10.0,5
13.0,9.0,7
8.0,10.0,15
6.0,10.0,8
7.0,10.0,3
5.0,9.0,85
4.0,10.0,12
11.0,10.0,28
10.0,10.0,5
10.0,9.0,68
5.0,10.0,0
5.0,10.0,0
6.0,10.0,8
8.0,10.0,15
7.0,10.0,3
9.0,9.0,1
4.0,10.0,12
7.0,9.0,6
11.0,10.0,28
8.0,10.0,15
7.0,10.0,3
12.0,10.0,58
3.0,10.0,67
8.0,9.0,16
6.0,10.0,8
4.0,9.0,32
12.0,10.0,58
7.0,9.0,6
6.0,10.0,8
10.0,10.0,5
10.0,10.0,5
7.0,10.0,3
4.0,9.0,32
4.0,10.0,12
3.0,10.0,67
4.0,10.0,12
5.0,10.0,0
8.0,10.0,15
9.0,9.0,1
13.0,10.0,20
6.0,10.0,8
14.0,9.0,7
4.0,10.0,12
11.0,10.0,28
8.0,9.0,16
4.0,10.0,12
10.0,10.0,5
5.0,10.0,0
4.0,9.0,32
9.0,10.0,11
3.0,10.0,67
9.0,9.0,1
7.0,10.0,3
9.0,10.0,11
7.0,10.0,3
4.0,10.0,12
3.0,10.0,67
7.0,10.0,3
7.0,9.0,6
11.0,10.0,28
4.0,10.0,12
6.0,10.0,8
5.0,9.0,85
7.0,10.0,3
5.0,10.0,0
3.0,9.0,23
6.0,10.0,8
4.0,9.0,32
11.0,10.0,28
11.0,10.0,28
8.0,9.0,16
6.0,10.0,8
7.0,10.0,3
9.0,10.0,11
6.0,10.0,8
3.0,9.0,23
7.0,10.0,3
6.0,10.0,8
6.0,10.0,8
8.0,10.0,15
3.0,10.0,67
8.0,10.0,15
10.0,10.0,5
7.0,10.0,3
7.0,10.0,3
9.0,9.0,1
9.0,10.0,11
8.0,10.0,15
4.0,10.0,12
4.0,10.0,12
9.0,10.0,11
4.0,9.0,32
6.0,10.0,8
4.0,10.0,12
13.0,10.0,20
5.0,10.0,0
2.0,10.0,67
6.0,10.0,8
6.0,10.0,8
5.0,10.0,0
7.0,10.0,3
6.0,10.0,8
4.0,10.0,12
7.0,10.0,3
6.0,10.0,8
8.0,10.0,15
9.0,9.0,1
11.0,9.0,28
6.0,10.0,8
12.0,10.0,58
4.0,10.0,12
3.0,9.0,23
5.0,9.0,85
9.0,10.0,11
3.0,10.0,67
10.0,10.0,5
5.0,10.0,0
8.0,10.0,15
11.0,9.0,28
8.0,10.0,15
5.0,9.0,85
5.0,9.0,85
8.0,10.0,15
6.0,10.0,8
4.0,10.0,12
5.0,10.0,0
4.0,10.0,12
7.0,10.0,3
4.0,10.0,12
8.0,10.0,15
8.0,9.0,16
6.0,10.0,8
4.0,9.0,32
6.0,10.0,8
5.0,10.0,0
8.0,10.0,15
7.0,10.0,3
4.0,10.0,12
6.0,10.0,8
8.0,10.0,15
5.0,9.0,85
6.0,10.0,8
9.0,10.0,11
6.0,10.0,8
7.0,9.0,6
6.0,10.0,8
4.0,10.0,12
6.0,10.0,8
12.0,10.0,58
7.0,9.0,6
8.0,10.0,15
8.0,10.0,15
8.0,10.0,15
7.0,10.0,3
3.0,10.0,67
6.0,10.0,8
5.0,10.0,0
6.0,10.0,8
10.0,10.0,5
7.0,9.0,6
6.0,10.0,8
5.0,10.0,0
5.0,10.0,0
4.0,10.0,12
7.0,10.0,3
5.0,10.0,0
4.0,10.0,12
6.0,10.0,8
5.0,9.0,85
6.0,10.0,8
4.0,10.0,12
6.0,9.0,4
4.0,10.0,12
4.0,10.0,12
4.0,10.0,12
4.0,10.0,12
4.0,10.0,12
5.0,9.0,85
6.0,9.0,4
3.0,10.0,67
7.0,10.0,3
7.0,10.0,3
10.0,10.0,5
4.0,9.0,32
7.0,9.0,6
4.0,9.0,32
5.0,10.0,0
10.0,9.0,68
10.0,10.0,5
5.0,10.0,0
6.0,10.0,8
9.0,10.0,11
4.0,10.0,12
6.0,10.0,8
4.0,10.0,12
7.0,10.0,3
5.0,10.0,0
5.0,10.0,0
5.0,10.0,0
8.0,10.0,15
12.0,10.0,58
5.0,10.0,0
11.0,10.0,28
4.0,10.0,12
7.0,10.0,3
11.0,10.0,28
9.0,10.0,11
7.0,10.0,3
5.0,10.0,0
5.0,9.0,85
11.0,10.0,28
3.0,9.0,23
5.0,9.0,85
6.0,10.0,8
5.0,10.0,0
14.0,10.0,20
5.0,10.0,0
7.0,10.0,3
8.0,10.0,15
9.0,10.0,11
5.0,10.0,0
5.0,9.0,85
5.0,9.0,85
7.0,10.0,3
8.0,10.0,15
7.0,10.0,3
6.0,10.0,8
7.0,9.0,6
9.0,10.0,11
6.0,9.0,4
14.0,10.0,20
5.0,10.0,0
6.0,10.0,8
7.0,10.0,3
4.0,10.0,12
8.0,10.0,15
10.0,9.0,68
8.0,10.0,15
3.0,10.0,67
5.0,9.0,85
5.0,10.0,0
5.0,10.0,0
6.0,10.0,8
6.0,10.0,8
4.0,9.0,32
4.0,10.0,12
14.0,10.0,20
5.0,9.0,85
9.0,10.0,11
9.0,10.0,11
7.0,10.0,3
5.0,10.0,0
10.0,10.0,5
5.0,10.0,0
6.0,10.0,8
4.0,9.0,32
6.0,9.0,4
5.0,10.0,0
6.0,10.0,8
7.0,10.0,3
9.0,10.0,11
6.0,10.0,8
10.0,10.0,5
11.0,9.0,28
6.0,9.0,4
8.0,10.0,15
4.0,9.0,32
5.0,10.0,0
10.0,10.0,5
7.0,9.0,6
10.0,10.0,5
4.0,10.0,12
15.0,10.0,107
5.0,10.0,0
11.0,10.0,28
7.0,10.0,3
4.0,10.0,12
15.0,10.0,107
12.0,10.0,58
6.0,10.0,8
6.0,10.0,8
10.0,10.0,5
5.0,10.0,0
4.0,10.0,12
4.0,10.0,12
6.0,9.0,4
4.0,9.0,32
7.0,10.0,3
10.0,10.0,5
4.0,10.0,12
10.0,10.0,5
6.0,10.0,8
3.0,10.0,67
6.0,10.0,8
7.0,10.0,3
4.0,9.0,32
6.0,10.0,8
9.0,10.0,11
5.0,10.0,0
8.0,10.0,15
5.0,10.0,0
5.0,10.0,0
10.0,9.0,68
5.0,10.0,0
3.0,10.0,67
7.0,10.0,3
12.0,10.0,58
6.0,10.0,8
4.0,10.0,12
10.0,10.0,5
6.0,9.0,4
4.0,10.0,12
9.0,9.0,1
5.0,10.0,0
6.0,10.0,8
7.0,10.0,3
7.0,9.0,6
8.0,10.0,15
9.0,10.0,11
5.0,9.0,85
4.0,10.0,12
8.0,10.0,15
7.0,10.0,3
8.0,10.0,15
15.0,9.0,107
7.0,10.0,3
6.0,10.0,8
7.0,10.0,3
12.0,10.0,58
11.0,9.0,28
13.0,10.0,20
6.0,10.0,8
7.0,9.0,6
4.0,9.0,32
7.0,10.0,3
6.0,9.0,4
5.0,10.0,0
10.0,10.0,5
4.0,9.0,32
6.0,10.0,8
7.0,10.0,3
9.0,10.0,11
7.0,10.0,3
5.0,10.0,0
8.0,9.0,16
6.0,10.0,8
11.0,10.0,28
7.0,10.0,3
6.0,10.0,8
8.0,10.0,15
6.0,9.0,4
5.0,9.0,85
7.0,10.0,3
4.0,10.0,12
5.0,9.0,85
9.0,10.0,11
10.0,10.0,5
5.0,10.0,0
5.0,10.0,0
7.0,9.0,6
9.0,9.0,1
8.0,10.0,15
5.0,10.0,0
4.0,10.0,12
6.0,10.0,8
7.0,10.0,3
5.0,9.0,85
11.0,10.0,28
4.0,9.0,32
5.0,10.0,0
6.0,10.0,8
11.0,9.0,28
8.0,10.0,15
6.0,10.0,8
6.0,10.0,8
5.0,10.0,0
4.0,10.0,12
10.0,10.0,5
4.0,9.0,32
11.0,10.0,28
7.0,9.0,6
6.0,9.0,4
9.0,10.0,11
4.0,9.0,32
4.0,9.0,32
4.0,10.0,12
8.0,10.0,15
3.0,9.0,23
3.0,9.0,23
5.0,10.0,0
4.0,9.0,32
8.0,10.0,15
13.0,10.0,20
7.0,10.0,3
5.0,10.0,0
4.0,10.0,12
7.0,10.0,3
13.0,10.0,20
8.0,10.0,15
7.0,9.0,6
7.0,10.0,3
3.0,9.0,23
8.0,9.0,16
10.0,10.0,5
7.0,10.0,3
6.0,9.0,4
4.0,10.0,12
5.0,10.0,0
11.0,10.0,28
7.0,10.0,3
5.0,10.0,0
3.0,10.0,67
4.0,9.0,32
6.0,10.0,8
8.0,10.0,15
4.0,10.0,12
6.0,10.0,8
3.0,10.0,67
4.0,9.0,32
5.0,10.0,0
8.0,9.0,16
5.0,10.0,0
6.0,10.0,8
4.0,9.0,32
5.0,9.0,85
9.0,10.0,11
11.0,10.0,28
5.0,10.0,0
3.0,10.0,67
9.0,10.0,11
8.0,10.0,15
5.0,10.0,0
9.0,10.0,11
5.0,10.0,0
10.0,10.0,5
4.0,10.0,12
8.0,9.0,16
3.0,10.0,67
9.0,10.0,11
7.0,10.0,3
11.0,10.0,28
5.0,10.0,0
8.0,10.0,15
8.0,10.0,15
6.0,10.0,8
4.0,9.0,32
4.0,10.0,12
7.0,10.0,3
11.0,10.0,28
4.0,9.0,32
5.0,10.0,0
9.0,10.0,11
4.0,10.0,12
7.0,10.0,3
10.0,9.0,68
10.0,10.0,5
13.0,9.0,7
13.0,9.0,7
10.0,10.0,5
4.0,10.0,12
12.0,10.0,58
12.0,10.0,58
7.0,10.0,3
4.0,10.0,12
9.0,10.0,11
4.0,10.0,12
10.0,10.0,5
8.0,10.0,15
12.0,10.0,58
5.0,9.0,85
8.0,10.0,15
16.0,10.0,107
7.0,10.0,3
7.0,10.0,3
7.0,9.0,6
4.0,10.0,12
6.0,10.0,8
4.0,10.0,12
18.0,10.0,107
10.0,10.0,5
8.0,10.0,15
7.0,10.0,3
4.0,9.0,32
7.0,10.0,3
8.0,9.0,16
5.0,10.0,0
8.0,10.0,15
6.0,10.0,8
5.0,10.0,0
7.0,10.0,3
6.0,10.0,8
7.0,9.0,6
8.0,10.0,15
4.0,9.0,32
5.0,9.0,85
4.0,10.0,12
5.0,10.0,0
6.0,10.0,8
4.0,10.0,12
5.0,10.0,0
6.0,10.0,8
7.0,10.0,3
6.0,10.0,8
6.0,10.0,8
10.0,9.0,68
9.0,10.0,11
6.0,10.0,8
10.0,10.0,5
7.0,10.0,3
10.0,9.0,68
6.0,9.0,4
13.0,10.0,20
6.0,10.0,8
6.0,10.0,8
9.0,10.0,11
8.0,10.0,15
8.0,10.0,15
4.0,10.0,12
3.0,10.0,67
4.0,10.0,12
5.0,9.0,85
4.0,10.0,12
10.0,10.0,5
12.0,10.0,58
8.0,10.0,15
4.0,10.0,12
8.0,10.0,15
5.0,9.0,85
8.0,9.0,16
8.0,9.0,16
6.0,10.0,8
4.0,10.0,12
4.0,10.0,12
8.0,10.0,15
12.0,10.0,58
3.0,9.0,23
8.0,10.0,15
3.0,10.0,67
7.0,10.0,3
5.0,10.0,0
6.0,10.0,8
4.0,10.0,12
6.0,10.0,8
9.0,9.0,1
5.0,10.0,0
8.0,10.0,15
6.0,10.0,8
3.0,9.0,23
7.0,10.0,3
4.0,9.0,32
7.0,10.0,3
4.0,10.0,12
7.0,10.0,3
10.0,9.0,68
4.0,10.0,12
4.0,10.0,12
4.0,9.0,32
5.0,9.0,85
5.0,10.0,0
10.0,10.0,5
6.0,10.0,8
3.0,10.0,67
2.0,9.0,23
7.0,9.0,6
8.0,10.0,15
12.0,10.0,58
8.0,10.0,15
8.0,9.0,16
6.0,9.0,4
5.0,10.0,0
4.0,10.0,12
8.0,10.0,15
7.0,10.0,3
8.0,10.0,15
6.0,10.0,8
10.0,10.0,5
3.0,10.0,67
4.0,10.0,12
7.0,9.0,6
12.0,9.0,133
8.0,10.0,15
4.0,9.0,32
6.0,10.0,8
11.0,10.0,28
7.0,10.0,3
7.0,9.0,6
9.0,10.0,11
8.0,9.0,16
13.0,10.0,20
11.0,9.0,28
8.0,10.0,15
4.0,10.0,12
7.0,10.0,3
6.0,10.0,8
4.0,10.0,12
6.0,10.0,8
7.0,10.0,3
4.0,9.0,32
5.0,10.0,0
4.0,9.0,32
4.0,9.0,32
6.0,9.0,4
4.0,9.0,32
4.0,9.0,32
11.0,10.0,28
6.0,10.0,8
7.0,10.0,3
4.0,9.0,32
8.0,10.0,15
4.0,10.0,12
11.0,10.0,28
5.0,10.0,0
6.0,10.0,8
8.0,10.0,15
8.0,10.0,15
7.0,10.0,3
4.0,9.0,32
6.0,10.0,8
7.0,10.0,3
5.0,10.0,0
7.0,10.0,3
7.0,9.0,6
4.0,9.0,32
8.0,10.0,15
5.0,10.0,0
4.0,10.0,12
10.0,9.0,68
5.0,9.0,85
9.0,10.0,11
10.0,10.0,5
8.0,10.0,15
8.0,10.0,15
14.0,10.0,20
6.0,10.0,8
13.0,10.0,20
10.0,10.0,5
6.0,10.0,8
4.0,10.0,12
8.0,9.0,16
8.0,10.0,15
5.0,9.0,85
6.0,10.0,8
7.0,9.0,6
6.0,10.0,8
12.0,10.0,58
5.0,10.0,0
8.0,9.0,16
4.0,10.0,12
8.0,10.0,15
6.0,9.0,4
5.0,10.0,0
12.0,10.0,58
11.0,10.0,28
5.0,10.0,0
4.0,10.0,12
7.0,10.0,3
4.0,9.0,32
8.0,10.0,15
11.0,10.0,28
10.0,9.0,68
4.0,9.0,32
7.0,10.0,3
6.0,9.0,4
4.0,10.0,12
8.0,9.0,16
7.0,10.0,3
10.0,10.0,5
11.0,10.0,28
4.0,9.0,32
8.0,10.0,15
6.0,10.0,8
6.0,10.0,8
5.0,9.0,85
7.0,10.0,3
4.0,9.0,32
6.0,10.0,8
6.0,10.0,8
8.0,10.0,15
9.0,9.0,1
4.0,10.0,12
7.0,10.0,3
3.0,10.0,67
9.0,10.0,11
4.0,9.0,32
4.0,10.0,12
7.0,9.0,6
7.0,10.0,3
5.0,10.0,0
10.0,10.0,5
9.0,10.0,11
5.0,10.0,0
11.0,10.0,28
3.0,10.0,67
10.0,10.0,5
6.0,10.0,8
7.0,10.0,3
5.0,10.0,0
11.0,10.0,28
7.0,10.0,3
4.0,9.0,32
6.0,10.0,8
10.0,10.0,5
7.0,10.0,3
8.0,10.0,15
8.0,10.0,15
6.0,10.0,8
8.0,10.0,15
10.0,10.0,5
5.0,10.0,0
6.0,9.0,4
6.0,10.0,8
6.0,10.0,8
7.0,10.0,3
7.0,10.0,3
8.0,10.0,15
5.0,10.0,0
7.0,10.0,3
3.0,10.0,67
11.0,10.0,28
9.0,10.0,11
14.0,10.0,20
9.0,10.0,11
9.0,10.0,11
11.0,10.0,28
6.0,9.0,4
9.0,10.0,11
7.0,10.0,3
8.0,10.0,15
11.0,10.0,28
8.0,10.0,15
5.0,9.0,85
12.0,9.0,133
6.0,10.0,8
8.0,10.0,15
5.0,10.0,0
5.0,10.0,0
8.0,10.0,15
9.0,10.0,11
10.0,9.0,68
9.0,10.0,11
11.0,10.0,28
5.0,10.0,0
5.0,10.0,0
6.0,10.0,8
8.0,9.0,16
6.0,10.0,8
5.0,10.0,0
10.0,10.0,5
9.0,10.0,11
6.0,10.0,8
11.0,10.0,28
9.0,9.0,1
5.0,9.0,85
5.0,10.0,0
11.0,10.0,28
9.0,10.0,11
10.0,10.0,5
4.0,10.0,12
3.0,9.0,23
7.0,10.0,3
5.0,10.0,0
6.0,10.0,8
9.0,10.0,11
8.0,10.0,15
7.0,10.0,3
5.0,10.0,0
6.0,9.0,4
8.0,10.0,15
4.0,10.0,12
6.0,10.0,8
6.0,10.0,8
6.0,10.0,8
6.0,10.0,8
12.0,10.0,58
12.0,10.0,58
7.0,10.0,3
8.0,10.0,15
5.0,10.0,0
10.0,10.0,5
4.0,10.0,12
6.0,10.0,8
6.0,10.0,8
10.0,9.0,68
6.0,10.0,8
6.0,9.0,4
5.0,10.0,0
7.0,9.0,6
5.0,10.0,0
6.0,10.0,8
7.0,10.0,3
4.0,9.0,32
7.0,9.0,6
4.0,10.0,12
5.0,10.0,0
11.0,10.0,28
10.0,10.0,5
10.0,10.0,5
6.0,10.0,8
6.0,10.0,8
8.0,10.0,15
8.0,10.0,15
6.0,10.0,8
9.0,10.0,11
8.0,10.0,15
5.0,10.0,0
4.0,9.0,32
7.0,10.0,3
8.0,10.0,15
7.0,10.0,3
8.0,10.0,15
6.0,10.0,8
9.0,10.0,11
6.0,10.0,8
5.0,9.0,85
6.0,10.0,8
8.0,10.0,15
10.0,10.0,5
11.0,10.0,28
9.0,9.0,1
11.0,10.0,28
6.0,10.0,8
8.0,10.0,15
10.0,10.0,5
7.0,9.0,6
6.0,10.0,8
6.0,10.0,8
4.0,10.0,12
4.0,10.0,12
5.0,10.0,0
4.0,10.0,12
13.0,9.0,7
5.0,10.0,0
4.0,10.0,12
10.0,10.0,5
5.0,10.0,0
10.0,10.0,5
8.0,10.0,15
6.0,9.0,4
9.0,10.0,11
9.0,10.0,11
10.0,10.0,5
7.0,10.0,3
8.0,10.0,15
5.0,10.0,0
8.0,10.0,15
4.0,10.0,12
7.0,10.0,3
6.0,10.0,8
12.0,10.0,58
9.0,10.0,11
4.0,9.0,32
7.0,9.0,6
6.0,9.0,4
14.0,10.0,20
11.0,9.0,28
6.0,10.0,8
4.0,10.0,12
8.0,10.0,15
8.0,10.0,15
6.0,10.0,8
7.0,10.0,3
7.0,10.0,3
4.0,10.0,12
4.0,9.0,32
9.0,10.0,11
5.0,9.0,85
4.0,10.0,12
4.0,10.0,12
5.0,10.0,0
4.0,10.0,12
12.0,10.0,58
10.0,10.0,5
7.0,10.0,3
4.0,9.0,32
3.0,9.0,23
7.0,10.0,3
6.0,10.0,8
13.0,10.0,20
6.0,9.0,4
10.0,10.0,5
7.0,10.0,3
5.0,10.0,0
4.0,10.0,12
4.0,10.0,12
9.0,10.0,11
6.0,10.0,8
4.0,10.0,12
9.0,10.0,11
4.0,10.0,12
6.0,10.0,8
6.0,10.0,8
5.0,9.0,85
7.0,10.0,3
7.0,10.0,3
5.0,10.0,0
8.0,10.0,15
10.0,10.0,5
5.0,9.0,85
5.0,10.0,0
8.0,10.0,15
6.0,10.0,8
4.0,10.0,12
8.0,10.0,15
6.0,10.0,8
4.0,9.0,32
5.0,10.0,0
10.0,10.0,5
4.0,9.0,32
6.0,10.0,8
13.0,9.0,7
6.0,9.0,4
7.0,10.0,3
7.0,10.0,3
8.0,10.0,15
10.0,10.0,5
4.0,10.0,12
7.0,10.0,3
14.0,9.0,7
7.0,10.0,3
8.0,10.0,15
4.0,10.0,12
5.0,10.0,0
5.0,10.0,0
7.0,10.0,3
3.0,9.0,23
3.0,10.0,67
3.0,9.0,23
10.0,9.0,68
5.0,10.0,0
3.0,10.0,67
9.0,10.0,11
3.0,10.0,67
9.0,9.0,1
4.0,10.0,12
6.0,10.0,8
10.0,10.0,5
14.0,9.0,7
7.0,10.0,3
8.0,9.0,16
6.0,10.0,8
8.0,10.0,15
4.0,10.0,12
6.0,9.0,4
8.0,10.0,15
6.0,10.0,8
6.0,10.0,8
9.0,9.0,1
5.0,10.0,0
4.0,10.0,12
12.0,10.0,58
6.0,10.0,8
4.0,10.0,12
5.0,10.0,0
6.0,10.0,8
12.0,9.0,133
11.0,10.0,28
4.0,10.0,12
4.0,10.0,12
4.0,9.0,32
4.0,10.0,12
6.0,10.0,8
6.0,9.0,4
4.0,10.0,12
7.0,9.0,6
6.0,9.0,4
6.0,9.0,4
9.0,10.0,11
5.0,10.0,0
8.0,10.0,15
3.0,10.0,67
5.0,9.0,85
5.0,10.0,0
9.0,10.0,11
7.0,10.0,3
10.0,10.0,5
6.0,10.0,8
9.0,10.0,11
5.0,10.0,0
11.0,9.0,28
8.0,10.0,15
8.0,10.0,15
5.0,10.0,0
7.0,9.0,6
9.0,10.0,11
10.0,10.0,5
9.0,10.0,11
4.0,10.0,12
9.0,10.0,11
8.0,9.0,16
11.0,10.0,28
9.0,10.0,11
5.0,10.0,0
8.0,10.0,15
11.0,10.0,28
8.0,10.0,15
10.0,10.0,5
6.0,10.0,8
7.0,10.0,3
6.0,10.0,8
12.0,10.0,58
11.0,10.0,28
5.0,9.0,85
6.0,10.0,8
4.0,10.0,12
4.0,9.0,32
8.0,10.0,15
7.0,10.0,3
4.0,10.0,12
6.0,10.0,8
10.0,10.0,5
7.0,10.0,3
4.0,9.0,32
4.0,9.0,32
6.0,10.0,8
4.0,10.0,12
7.0,10.0,3
10.0,9.0,68
8.0,10.0,15
11.0,9.0,28
4.0,9.0,32
12.0,10.0,58
7.0,10.0,3
9.0,10.0,11
12.0,9.0,133
7.0,10.0,3
11.0,10.0,28
9.0,10.0,11
7.0,10.0,3
4.0,9.0,32
4.0,10.0,12
4.0,9.0,32
12.0,10.0,58
11.0,9.0,28
7.0,10.0,3
4.0,10.0,12
4.0,10.0,12
4.0,9.0,32
4.0,9.0,32
8.0,10.0,15
7.0,9.0,6
6.0,9.0,4
4.0,10.0,12
7.0,9.0,6
7.0,10.0,3
4.0,9.0,32
6.0,10.0,8
4.0,10.0,12
5.0,10.0,0
4.0,9.0,32
6.0,10.0,8
9.0,9.0,1
9.0,10.0,11
8.0,10.0,15
8.0,10.0,15
5.0,10.0,0
7.0,10.0,3
4.0,10.0,12
4.0,10.0,12
17.0,10.0,107
9.0,10.0,11
9.0,10.0,11
4.0,9.0,32
8.0,10.0,15
5.0,9.0,85
4.0,10.0,12
7.0,9.0,6
12.0,10.0,58
4.0,9.0,32
5.0,10.0,0
5.0,10.0,0
12.0,10.0,58
4.0,10.0,12
8.0,10.0,15
9.0,10.0,11
4.0,9.0,32
8.0,10.0,15
4.0,10.0,12
9.0,10.0,11
7.0,10.0,3
9.0,10.0,11
9.0,10.0,11
7.0,10.0,3
5.0,9.0,85
8.0,10.0,15
4.0,10.0,12
3.0,10.0,67
5.0,10.0,0
10.0,9.0,68
7.0,10.0,3
4.0,9.0,32
9.0,10.0,11
5.0,10.0,0
4.0,9.0,32
4.0,9.0,32
13.0,10.0,20
9.0,10.0,11
12.0,9.0,133
11.0,9.0,28
10.0,9.0,68
10.0,9.0,68
11.0,10.0,28
4.0,9.0,32
10.0,10.0,5
5.0,10.0,0
6.0,10.0,8
5.0,9.0,85
6.0,10.0,8
5.0,9.0,85
10.0,10.0,5
5.0,10.0,0
15.0,9.0,107
6.0,10.0,8
9.0,10.0,11
7.0,10.0,3
4.0,10.0,12
11.0,10.0,28
5.0,10.0,0
7.0,9.0,6
8.0,10.0,15
7.0,10.0,3
6.0,10.0,8
9.0,9.0,1
4.0,9.0,32
8.0,9.0,16
6.0,9.0,4
4.0,10.0,12
4.0,10.0,12
5.0,10.0,0
7.0,10.0,3
5.0,10.0,0
9.0,10.0,11
6.0,10.0,8
4.0,10.0,12
6.0,10.0,8
4.0,10.0,12
6.0,10.0,8
7.0,10.0,3
6.0,10.0,8
6.0,10.0,8
10.0,10.0,5
6.0,10.0,8
6.0,10.0,8
8.0,10.0,15
8.0,10.0,15
5.0,10.0,0
8.0,10.0,15
5.0,10.0,0
7.0,10.0,3
4.0,10.0,12
8.0,10.0,15
4.0,10.0,12
5.0,10.0,0
10.0,10.0,5
3.0,10.0,67
6.0,10.0,8
10.0,10.0,5
9.0,10.0,11
5.0,9.0,85
12.0,10.0,58
10.0,10.0,5
11.0,10.0,28
6.0,10.0,8
6.0,9.0,4
4.0,10.0,12
9.0,10.0,11
6.0,10.0,8
3.0,9.0,23
10.0,10.0,5
6.0,9.0,4
11.0,10.0,28
7.0,10.0,3
4.0,10.0,12
5.0,10.0,0
6.0,10.0,8
9.0,10.0,11
4.0,10.0,12
9.0,10.0,11
6.0,10.0,8
6.0,9.0,4
11.0,9.0,28
7.0,10.0,3
4.0,9.0,32
9.0,10.0,11
8.0,10.0,15
10.0,10.0,5
13.0,10.0,20
9.0,10.0,11
12.0,10.0,58
6.0,10.0,8
3.0,9.0,23
5.0,10.0,0
5.0,10.0,0
7.0,10.0,3
3.0,9.0,23
8.0,10.0,15
6.0,10.0,8
6.0,10.0,8
11.0,10.0,28
4.0,10.0,12
10.0,10.0,5
7.0,9.0,6
5.0,10.0,0
7.0,9.0,6
6.0,10.0,8
7.0,10.0,3
11.0,9.0,28
7.0,10.0,3
8.0,10.0,15
11.0,10.0,28
9.0,10.0,11
7.0,10.0,3
4.0,9.0,32
6.0,10.0,8
5.0,10.0,0
9.0,10.0,11
7.0,10.0,3
7.0,10.0,3
7.0,10.0,3
11.0,10.0,28
6.0,10.0,8
11.0,10.0,28
7.0,10.0,3
8.0,10.0,15
7.0,10.0,3
4.0,9.0,32
4.0,9.0,32
8.0,9.0,16
4.0,10.0,12
4.0,10.0,12
4.0,9.0,32
4.0,10.0,12
12.0,10.0,58
9.0,10.0,11
3.0,9.0,23
7.0,9.0,6
5.0,10.0,0
6.0,10.0,8
7.0,9.0,6
7.0,10.0,3
4.0,9.0,32
10.0,9.0,68
4.0,10.0,12
6.0,10.0,8
14.0,10.0,20
4.0,10.0,12
8.0,10.0,15
6.0,10.0,8
9.0,10.0,11
9.0,10.0,11
4.0,9.0,32
7.0,10.0,3
6.0,9.0,4
4.0,9.0,32
5.0,10.0,0
6.0,10.0,8
7.0,9.0,6
7.0,10.0,3
7.0,9.0,6
5.0,10.0,0
8.0,10.0,15
9.0,9.0,1
5.0,10.0,0
3.0,9.0,23
6.0,10.0,8
6.0,9.0,4
7.0,10.0,3
4.0,10.0,12
6.0,10.0,8
5.0,10.0,0
6.0,10.0,8
6.0,9.0,4
3.0,10.0,67
5.0,9.0,85
10.0,10.0,5
6.0,10.0,8
3.0,10.0,67
7.0,10.0,3
6.0,10.0,8
4.0,9.0,32
4.0,10.0,12
7.0,10.0,3
9.0,10.0,11
5.0,9.0,85
6.0,9.0,4
5.0,10.0,0
9.0,10.0,11
6.0,10.0,8
12.0,10.0,58
7.0,10.0,3
4.0,10.0,12
3.0,9.0,23
3.0,10.0,67
8.0,10.0,15
4.0,10.0,12
7.0,10.0,3
6.0,9.0,4
7.0,10.0,3
6.0,10.0,8
7.0,10.0,3
7.0,9.0,6
7.0,10.0,3
12.0,9.0,133
4.0,10.0,12
15.0,10.0,107
4.0,10.0,12
4.0,10.0,12
6.0,10.0,8
8.0,10.0,15
7.0,10.0,3
6.0,10.0,8
6.0,10.0,8
3.0,10.0,67
5.0,10.0,0
9.0,10.0,11
9.0,9.0,1
7.0,10.0,3
8.0,10.0,15
6.0,10.0,8
6.0,10.0,8
10.0,10.0,5
4.0,9.0,32
5.0,10.0,0
9.0,10.0,11
4.0,10.0,12
4.0,10.0,12
7.0,10.0,3
11.0,10.0,28
5.0,10.0,0
5.0,9.0,85
13.0,10.0,20
7.0,10.0,3
7.0,10.0,3
